train...ncol.data..,trainRes_prob...2.
0,0.0258559622195986
0,0.0258559622195986
1,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,1
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
1,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
1,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,1
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
1,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,1
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
1,0.984293193717277
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
1,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,1
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
1,0.984293193717277
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
0,0.0258559622195986
